3877.0,2282.0,212.0,1595.0,2031.0,6387.0,male
3634.0,2005.0,102.0,1866.0,2163.0,6614.0,male
3658.0,2304.0,381.0,1654.0,2270.0,6117.0,male
3743.0,2263.0,76.0,1965.0,2165.0,6172.0,male
3972.0,1904.0,569.0,1609.0,2337.0,5993.0,male
3784.0,2244.0,222.0,1821.0,2211.0,6102.0,male
3649.0,1973.0,84.0,1459.0,2035.0,7184.0,male
3813.0,2365.0,133.0,2030.0,1774.0,6269.0,male
2596.0,2230.0,45.0,1488.0,1807.0,8218.0,male
3736.0,1907.0,551.0,1255.0,2249.0,6686.0,male
3918.0,2052.0,156.0,1513.0,1954.0,6791.0,male
3756.0,2121.0,247.0,1500.0,2147.0,6613.0,male
3615.0,2158.0,268.0,1682.0,2015.0,6646.0,male
3335.0,2307.0,149.0,1737.0,1841.0,7015.0,male
2819.0,2348.0,115.0,1185.0,1764.0,8153.0,male
2195.0,1727.0,70.0,1265.0,2368.0,8759.0,male
3831.0,2070.0,199.0,1620.0,2348.0,6316.0,male
3320.0,1498.0,122.0,1763.0,2890.0,6791.0,male
3398.0,2150.0,171.0,1534.0,2120.0,7011.0,male
3603.0,2650.0,55.0,1222.0,2652.0,6202.0,male
3229.0,1823.0,142.0,1494.0,1795.0,7901.0,male
3814.0,1833.0,369.0,1433.0,2337.0,6598.0,male
3858.0,2582.0,50.0,1592.0,1738.0,6564.0,male
3634.0,2225.0,56.0,1691.0,2013.0,6765.0,male
3534.0,2031.0,86.0,1948.0,2455.0,6330.0,male
2991.0,1647.0,573.0,1381.0,2417.0,7375.0,male
3208.0,1792.0,489.0,1691.0,2306.0,6898.0,male
4734.0,2458.0,454.0,1303.0,1893.0,5542.0,male
3393.0,2536.0,149.0,2026.0,1774.0,6506.0,male
3646.0,1929.0,408.0,1600.0,2189.0,6612.0,male
2660.0,2254.0,51.0,1372.0,1738.0,8309.0,male
3212.0,2805.0,184.0,1677.0,1613.0,6893.0,male
3327.0,1972.0,252.0,1488.0,2180.0,7165.0,male
4052.0,2250.0,330.0,1600.0,2083.0,6069.0,male
3729.0,2216.0,109.0,1488.0,2268.0,6574.0,male
3189.0,2580.0,53.0,1748.0,2048.0,6766.0,male
3966.0,2174.0,223.0,1732.0,2380.0,5909.0,male
3713.0,2237.0,136.0,1369.0,1942.0,6987.0,male
4600.0,2061.0,29.0,1784.0,2256.0,5654.0,male
2828.0,1395.0,224.0,1440.0,2881.0,7616.0,male
3580.0,1844.0,278.0,1529.0,2683.0,6470.0,male
3738.0,1919.0,318.0,1483.0,2385.0,6541.0,male
3781.0,2089.0,265.0,1768.0,2283.0,6198.0,male
3259.0,1869.0,601.0,1448.0,2376.0,6831.0,male
3482.0,2583.0,186.0,1655.0,1778.0,6700.0,male
3437.0,2431.0,150.0,1584.0,2137.0,6645.0,male
2948.0,1771.0,179.0,1769.0,2477.0,7240.0,male
3452.0,1805.0,486.0,1722.0,2412.0,6507.0,male
3714.0,2203.0,182.0,1520.0,2043.0,6722.0,male
3060.0,1960.0,136.0,1689.0,2173.0,7366.0,male
3508.0,2462.0,191.0,1326.0,2081.0,6816.0,male
3957.0,2668.0,101.0,1603.0,1929.0,6126.0,male
3830.0,2239.0,325.0,1619.0,2091.0,6280.0,male
4001.0,2283.0,209.0,1870.0,2219.0,5802.0,male
3548.0,2251.0,123.0,1743.0,1915.0,6804.0,male
2968.0,2834.0,44.0,1421.0,2066.0,7051.0,male
3114.0,1868.0,102.0,1528.0,2541.0,7231.0,male
3358.0,2579.0,30.0,1596.0,1861.0,6960.0,male
3730.0,1957.0,432.0,1663.0,2380.0,6222.0,male
3347.0,2156.0,247.0,1653.0,1822.0,7159.0,male
3561.0,2817.0,47.0,1636.0,1749.0,6574.0,male
3850.0,2107.0,242.0,1433.0,1945.0,6807.0,male
3986.0,1676.0,231.0,1647.0,2728.0,6116.0,male
3881.0,1737.0,109.0,1674.0,2542.0,6441.0,male
3311.0,2446.0,125.0,1752.0,1815.0,6935.0,male
3500.0,2142.0,185.0,1672.0,2250.0,6635.0,male
3192.0,2346.0,88.0,1164.0,2002.0,7592.0,male
2834.0,1657.0,40.0,1541.0,2752.0,7560.0,male
3270.0,2393.0,39.0,1341.0,1945.0,7396.0,male
3388.0,1860.0,36.0,1710.0,2322.0,7068.0,male
2576.0,1558.0,60.0,1791.0,2638.0,7761.0,male
2403.0,1778.0,98.0,1364.0,2105.0,8636.0,male
3055.0,1917.0,98.0,1689.0,2437.0,7188.0,male
2955.0,2036.0,35.0,1648.0,2376.0,7334.0,male
4124.0,2149.0,130.0,1598.0,2294.0,6089.0,male
2921.0,1796.0,84.0,1715.0,2255.0,7613.0,male
2215.0,2112.0,54.0,1783.0,1694.0,8526.0,male
2567.0,1822.0,44.0,2828.0,2033.0,7090.0,male
3613.0,2072.0,42.0,1591.0,2407.0,6659.0,male
2791.0,2906.0,96.0,1470.0,1888.0,7233.0,male
2753.0,3062.0,28.0,1709.0,1912.0,6920.0,male
2953.0,1686.0,60.0,1548.0,2777.0,7360.0,male
3028.0,2493.0,48.0,2694.0,2059.0,6062.0,male
2844.0,1840.0,65.0,1686.0,2753.0,7196.0,male
1540.0,1635.0,36.0,2093.0,2576.0,8504.0,male
3107.0,2006.0,70.0,1897.0,2082.0,7222.0,male
